TOTAL_REVENUE,NUMBER_OF_UNITS_SOLD,NUMBER_OF_SALES,CLEAN_ORDER_DATE,MONTH_NAME,DAY_NAME,TIME_BUCKET,PIZZA_CATEGORY,PIZZA_NAME,PIZZA_SIZE
16.25,1.00,1,2015-01-29,Jan,Thu,Afternoon,Supreme,The Sicilian Pizza,M
16.25,1.00,1,2015-01-29,Jan,Thu,Afternoon,Supreme,The Sicilian Pizza,M
20.75,1.00,1,2015-01-29,Jan,Thu,Evening,Supreme,The Italian Supreme Pizza,L
12.00,1.00,1,2015-01-15,Jan,Thu,Morning,Classic,The Big Meat Pizza,S
20.75,1.00,1,2015-01-16,Jan,Fri,Afternoon,Chicken,The Barbecue Chicken Pizza,L
20.75,1.00,1,2015-01-16,Jan,Fri,Evening,Supreme,The Spicy Italian Pizza,L
16.75,1.00,1,2015-01-17,Jan,Sat,Afternoon,Chicken,The Thai Chicken Pizza,M
16.50,1.00,1,2015-01-18,Jan,Sun,Afternoon,Classic,The Hawaiian Pizza,L
20.75,1.00,1,2015-01-18,Jan,Sun,Afternoon,Supreme,The Pepper Salami Pizza,L
16.75,1.00,1,2015-01-18,Jan,Sun,Late Night,Veggie,The Italian Vegetables Pizza,M
16.50,1.00,1,2015-01-19,Jan,Mon,Afternoon,Supreme,The Italian Supreme Pizza,M
35.90,2.00,1,2015-01-19,Jan,Mon,Afternoon,Veggie,The Four Cheese Pizza,L
16.25,1.00,1,2015-01-19,Jan,Mon,Evening,Supreme,The Calabrese Pizza,M
41.50,2.00,1,2015-01-20,Jan,Tue,Afternoon,Supreme,The Prosciutto and Arugula Pizza,L
12.00,1.00,1,2015-01-20,Jan,Tue,Afternoon,Classic,The Napolitana Pizza,S
9.75,1.00,1,2015-01-20,Jan,Tue,Evening,Classic,The Pepperoni Pizza,S
20.75,1.00,1,2015-01-20,Jan,Tue,Evening,Supreme,The Soppressata Pizza,L
16.00,1.00,1,2015-01-21,Jan,Wed,Afternoon,Classic,The Italian Capocollo Pizza,M
15.25,1.00,1,2015-01-21,Jan,Wed,Afternoon,Classic,The Pepperoni Pizza,L
11.00,1.00,1,2015-01-21,Jan,Wed,Afternoon,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",S
12.75,1.00,1,2015-01-22,Jan,Thu,Afternoon,Chicken,The Barbecue Chicken Pizza,S
16.75,1.00,1,2015-01-22,Jan,Thu,Afternoon,Chicken,The Barbecue Chicken Pizza,M
20.75,1.00,1,2015-01-22,Jan,Thu,Afternoon,Chicken,The Thai Chicken Pizza,L
12.00,1.00,1,2015-01-22,Jan,Thu,Afternoon,Classic,The Big Meat Pizza,S
12.75,1.00,1,2015-01-22,Jan,Thu,Afternoon,Chicken,The California Chicken Pizza,S
20.75,1.00,1,2015-01-22,Jan,Thu,Evening,Supreme,The Spicy Italian Pizza,L
20.75,1.00,1,2015-01-22,Jan,Thu,Evening,Chicken,The Thai Chicken Pizza,L
20.75,1.00,1,2015-01-22,Jan,Thu,Evening,Supreme,The Prosciutto and Arugula Pizza,L
9.75,1.00,1,2015-01-22,Jan,Thu,Late Night,Classic,The Pepperoni Pizza,S
12.75,1.00,1,2015-01-23,Jan,Fri,Afternoon,Chicken,The Barbecue Chicken Pizza,S
16.75,1.00,1,2015-01-23,Jan,Fri,Afternoon,Veggie,The Italian Vegetables Pizza,M
18.50,1.00,1,2015-01-23,Jan,Fri,Afternoon,Veggie,The Five Cheese Pizza,L
20.75,1.00,1,2015-01-23,Jan,Fri,Afternoon,Veggie,The Spinach Pesto Pizza,L
14.75,1.00,1,2015-01-23,Jan,Fri,Afternoon,Veggie,The Four Cheese Pizza,M
20.50,1.00,1,2015-01-24,Jan,Sat,Afternoon,Classic,The Napolitana Pizza,L
12.75,1.00,1,2015-01-24,Jan,Sat,Afternoon,Chicken,The Chicken Pesto Pizza,S
18.50,1.00,1,2015-01-24,Jan,Sat,Evening,Veggie,The Five Cheese Pizza,L
16.50,1.00,1,2015-01-24,Jan,Sat,Evening,Supreme,The Prosciutto and Arugula Pizza,M
16.50,1.00,1,2015-01-25,Jan,Sun,Afternoon,Supreme,The Spinach Supreme Pizza,M
11.00,1.00,1,2015-01-25,Jan,Sun,Evening,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",S
20.75,1.00,1,2015-01-26,Jan,Mon,Afternoon,Supreme,The Spicy Italian Pizza,L
20.75,1.00,1,2015-01-26,Jan,Mon,Afternoon,Chicken,The California Chicken Pizza,L
20.75,1.00,1,2015-01-26,Jan,Mon,Evening,Chicken,The Thai Chicken Pizza,L
21.00,1.00,1,2015-01-27,Jan,Tue,Morning,Veggie,The Italian Vegetables Pizza,L
20.25,1.00,1,2015-01-27,Jan,Tue,Afternoon,Veggie,The Vegetables + Vegetables Pizza,L
9.75,1.00,1,2015-01-27,Jan,Tue,Afternoon,Classic,The Pepperoni Pizza,S
12.50,1.00,1,2015-01-27,Jan,Tue,Afternoon,Supreme,The Spicy Italian Pizza,S
16.75,1.00,1,2015-01-27,Jan,Tue,Afternoon,Chicken,The Barbecue Chicken Pizza,M
20.75,1.00,1,2015-01-27,Jan,Tue,Evening,Chicken,The Southwest Chicken Pizza,L
12.00,1.00,1,2015-01-27,Jan,Tue,Evening,Classic,The Big Meat Pizza,S
10.50,1.00,1,2015-01-27,Jan,Tue,Evening,Classic,The Hawaiian Pizza,S
20.75,1.00,1,2015-01-28,Jan,Wed,Afternoon,Chicken,The Barbecue Chicken Pizza,L
33.00,2.00,1,2015-01-28,Jan,Wed,Afternoon,Classic,The Hawaiian Pizza,L
25.50,1.00,1,2015-01-28,Jan,Wed,Afternoon,Classic,The Greek Pizza,XL
12.00,1.00,1,2015-01-28,Jan,Wed,Evening,Classic,The Big Meat Pizza,S
15.25,1.00,1,2015-01-28,Jan,Wed,Late Night,Classic,The Pepperoni Pizza,L
20.75,1.00,1,2015-01-29,Jan,Thu,Afternoon,Chicken,The Thai Chicken Pizza,L
16.75,1.00,1,2015-01-29,Jan,Thu,Afternoon,Chicken,The Southwest Chicken Pizza,M
12.75,1.00,1,2015-01-29,Jan,Thu,Evening,Chicken,The Chicken Alfredo Pizza,S
16.25,1.00,1,2015-01-21,Jan,Wed,Evening,Supreme,The Calabrese Pizza,M
15.25,1.00,1,2015-01-27,Jan,Tue,Evening,Classic,The Pepperoni Pizza,L
23.65,1.00,1,2015-01-27,Jan,Tue,Evening,Supreme,The Brie Carre Pizza,S
12.00,1.00,1,2015-01-28,Jan,Wed,Evening,Classic,The Classic Deluxe Pizza,S
16.50,1.00,1,2015-01-29,Jan,Thu,Evening,Supreme,The Italian Supreme Pizza,M
12.75,1.00,1,2015-01-29,Jan,Thu,Evening,Chicken,The California Chicken Pizza,S
12.00,1.00,1,2015-01-29,Jan,Thu,Evening,Veggie,The Vegetables + Vegetables Pizza,S
12.75,1.00,1,2015-01-29,Jan,Thu,Evening,Chicken,The Southwest Chicken Pizza,S
20.25,1.00,1,2015-01-29,Jan,Thu,Evening,Veggie,The Mexicana Pizza,L
17.50,1.00,1,2015-01-29,Jan,Thu,Late Night,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",L
20.75,1.00,1,2015-01-30,Jan,Fri,Afternoon,Chicken,The Barbecue Chicken Pizza,L
12.50,1.00,1,2015-01-30,Jan,Fri,Afternoon,Supreme,The Spicy Italian Pizza,S
16.75,1.00,1,2015-01-30,Jan,Fri,Afternoon,Chicken,The Chicken Pesto Pizza,M
10.50,1.00,1,2015-01-30,Jan,Fri,Afternoon,Classic,The Hawaiian Pizza,S
12.75,1.00,1,2015-01-30,Jan,Fri,Afternoon,Chicken,The Barbecue Chicken Pizza,S
16.75,1.00,1,2015-01-30,Jan,Fri,Afternoon,Chicken,The Chicken Alfredo Pizza,M
16.75,1.00,1,2015-01-30,Jan,Fri,Afternoon,Chicken,The Barbecue Chicken Pizza,M
20.50,1.00,1,2015-01-30,Jan,Fri,Afternoon,Classic,The Classic Deluxe Pizza,L
25.50,1.00,1,2015-01-30,Jan,Fri,Afternoon,Classic,The Greek Pizza,XL
16.75,1.00,1,2015-01-30,Jan,Fri,Evening,Chicken,The Barbecue Chicken Pizza,M
16.75,1.00,1,2015-01-30,Jan,Fri,Evening,Chicken,The Southwest Chicken Pizza,M
20.25,1.00,1,2015-01-30,Jan,Fri,Evening,Veggie,The Mexicana Pizza,L
17.95,1.00,1,2015-01-30,Jan,Fri,Evening,Veggie,The Four Cheese Pizza,L
16.00,1.00,1,2015-01-30,Jan,Fri,Evening,Veggie,The Spinach and Feta Pizza,M
12.75,1.00,1,2015-01-30,Jan,Fri,Evening,Veggie,The Italian Vegetables Pizza,S
20.75,1.00,1,2015-01-30,Jan,Fri,Evening,Supreme,The Prosciutto and Arugula Pizza,L
10.50,1.00,1,2015-01-30,Jan,Fri,Evening,Classic,The Hawaiian Pizza,S
20.75,1.00,1,2015-01-30,Jan,Fri,Late Night,Chicken,The Barbecue Chicken Pizza,L
12.00,1.00,1,2015-01-30,Jan,Fri,Late Night,Classic,The Classic Deluxe Pizza,S
12.00,1.00,1,2015-01-30,Jan,Fri,Late Night,Veggie,The Vegetables + Vegetables Pizza,S
20.75,1.00,1,2015-01-30,Jan,Fri,Late Night,Supreme,The Pepper Salami Pizza,L
17.50,1.00,1,2015-01-30,Jan,Fri,Late Night,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",L
20.25,1.00,1,2015-01-31,Jan,Sat,Afternoon,Supreme,The Calabrese Pizza,L
40.50,2.00,1,2015-01-31,Jan,Sat,Afternoon,Veggie,The Mexicana Pizza,L
12.50,1.00,1,2015-01-31,Jan,Sat,Afternoon,Supreme,The Soppressata Pizza,S
20.75,1.00,1,2015-01-31,Jan,Sat,Afternoon,Supreme,The Pepper Salami Pizza,L
16.00,1.00,1,2015-01-31,Jan,Sat,Evening,Veggie,The Vegetables + Vegetables Pizza,M
20.25,1.00,1,2015-01-31,Jan,Sat,Evening,Veggie,The Vegetables + Vegetables Pizza,L
17.95,1.00,1,2015-01-31,Jan,Sat,Evening,Veggie,The Four Cheese Pizza,L
16.50,1.00,1,2015-01-31,Jan,Sat,Evening,Supreme,The Prosciutto and Arugula Pizza,M
12.75,1.00,1,2015-01-02,Jan,Fri,Afternoon,Chicken,The Chicken Pesto Pizza,S
16.00,1.00,1,2015-01-02,Jan,Fri,Afternoon,Classic,The Classic Deluxe Pizza,M
16.50,1.00,1,2015-01-02,Jan,Fri,Afternoon,Supreme,The Spicy Italian Pizza,M
12.50,1.00,1,2015-01-02,Jan,Fri,Afternoon,Classic,The Pepperoni Pizza,M
12.50,1.00,1,2015-01-02,Jan,Fri,Afternoon,Veggie,The Spinach Pesto Pizza,S
13.25,1.00,1,2015-01-02,Jan,Fri,Evening,Classic,The Hawaiian Pizza,M
20.75,1.00,1,2015-01-02,Jan,Fri,Evening,Veggie,The Spinach Pesto Pizza,L
16.75,1.00,1,2015-01-02,Jan,Fri,Evening,Chicken,The California Chicken Pizza,M
10.50,1.00,1,2015-01-02,Jan,Fri,Evening,Classic,The Hawaiian Pizza,S
20.25,1.00,1,2015-01-02,Jan,Fri,Evening,Supreme,The Sicilian Pizza,L
16.00,1.00,1,2015-01-02,Jan,Fri,Evening,Classic,The Classic Deluxe Pizza,M
16.75,1.00,1,2015-01-02,Jan,Fri,Evening,Chicken,The Barbecue Chicken Pizza,M
16.50,1.00,1,2015-01-02,Jan,Fri,Evening,Supreme,The Prosciutto and Arugula Pizza,M
12.75,1.00,1,2015-01-02,Jan,Fri,Evening,Chicken,The California Chicken Pizza,S
12.50,1.00,1,2015-01-02,Jan,Fri,Evening,Supreme,The Prosciutto and Arugula Pizza,S
20.25,1.00,1,2015-01-02,Jan,Fri,Evening,Veggie,The Vegetables + Vegetables Pizza,L
16.50,1.00,1,2015-01-02,Jan,Fri,Evening,Supreme,The Italian Supreme Pizza,M
16.75,1.00,1,2015-01-02,Jan,Fri,Late Night,Chicken,The California Chicken Pizza,M
16.75,1.00,1,2015-02-02,Feb,Mon,Morning,Veggie,The Italian Vegetables Pizza,M
20.75,1.00,1,2015-02-02,Feb,Mon,Morning,Chicken,The Thai Chicken Pizza,L
9.75,1.00,1,2015-02-02,Feb,Mon,Afternoon,Classic,The Pepperoni Pizza,S
16.50,1.00,1,2015-02-02,Feb,Mon,Afternoon,Classic,The Hawaiian Pizza,L
20.50,1.00,1,2015-02-02,Feb,Mon,Afternoon,Classic,The Italian Capocollo Pizza,L
20.25,1.00,1,2015-02-02,Feb,Mon,Afternoon,Veggie,The Mexicana Pizza,L
20.75,1.00,1,2015-02-02,Feb,Mon,Afternoon,Chicken,The Thai Chicken Pizza,L
20.75,1.00,1,2015-02-02,Feb,Mon,Afternoon,Supreme,The Spicy Italian Pizza,L
12.25,1.00,1,2015-02-02,Feb,Mon,Evening,Supreme,The Sicilian Pizza,S
16.50,1.00,1,2015-02-02,Feb,Mon,Evening,Supreme,The Prosciutto and Arugula Pizza,M
16.75,1.00,1,2015-02-02,Feb,Mon,Evening,Chicken,The Southwest Chicken Pizza,M
16.50,1.00,1,2015-02-02,Feb,Mon,Evening,Classic,The Hawaiian Pizza,L
12.50,1.00,1,2015-02-02,Feb,Mon,Evening,Classic,The Pepperoni Pizza,M
12.75,1.00,1,2015-02-02,Feb,Mon,Evening,Chicken,The California Chicken Pizza,S
12.75,1.00,1,2015-02-02,Feb,Mon,Evening,Chicken,The Chicken Pesto Pizza,S
16.50,1.00,1,2015-02-02,Feb,Mon,Late Night,Supreme,The Pepper Salami Pizza,M
17.95,1.00,1,2015-03-02,Mar,Mon,Afternoon,Veggie,The Four Cheese Pizza,L
20.50,1.00,1,2015-03-02,Mar,Mon,Afternoon,Classic,The Italian Capocollo Pizza,L
12.50,1.00,1,2015-03-02,Mar,Mon,Afternoon,Supreme,The Pepper Salami Pizza,S
12.75,1.00,1,2015-03-02,Mar,Mon,Evening,Chicken,The Barbecue Chicken Pizza,S
20.75,1.00,1,2015-03-02,Mar,Mon,Evening,Supreme,The Italian Supreme Pizza,L
23.65,1.00,1,2015-03-02,Mar,Mon,Evening,Supreme,The Brie Carre Pizza,S
15.25,1.00,1,2015-03-02,Mar,Mon,Evening,Classic,The Pepperoni Pizza,L
16.75,1.00,1,2015-03-02,Mar,Mon,Evening,Veggie,The Italian Vegetables Pizza,M
14.50,1.00,1,2015-03-02,Mar,Mon,Late Night,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",M
17.95,1.00,1,2015-03-02,Mar,Mon,Late Night,Veggie,The Four Cheese Pizza,L
12.75,1.00,1,2015-04-02,Apr,Thu,Morning,Chicken,The Chicken Pesto Pizza,S
12.00,1.00,1,2015-04-02,Apr,Thu,Afternoon,Classic,The Big Meat Pizza,S
16.75,1.00,1,2015-04-02,Apr,Thu,Afternoon,Chicken,The Chicken Alfredo Pizza,M
20.25,1.00,1,2015-04-02,Apr,Thu,Afternoon,Veggie,The Mexicana Pizza,L
12.50,1.00,1,2015-04-02,Apr,Thu,Afternoon,Classic,The Pepperoni Pizza,M
12.00,1.00,1,2015-04-02,Apr,Thu,Afternoon,Classic,The Italian Capocollo Pizza,S
20.75,1.00,1,2015-04-02,Apr,Thu,Afternoon,Chicken,The Thai Chicken Pizza,L
13.25,1.00,1,2015-04-02,Apr,Thu,Afternoon,Classic,The Hawaiian Pizza,M
18.50,1.00,1,2015-04-02,Apr,Thu,Afternoon,Veggie,The Five Cheese Pizza,L
29.00,2.00,1,2015-04-02,Apr,Thu,Afternoon,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",M
12.50,1.00,1,2015-04-02,Apr,Thu,Afternoon,Supreme,The Pepper Salami Pizza,S
20.75,1.00,1,2015-04-02,Apr,Thu,Afternoon,Chicken,The Barbecue Chicken Pizza,L
12.50,1.00,1,2015-04-02,Apr,Thu,Afternoon,Classic,The Pepperoni Pizza,M
12.00,1.00,1,2015-04-02,Apr,Thu,Evening,Veggie,The Spinach and Feta Pizza,S
13.25,1.00,1,2015-04-02,Apr,Thu,Evening,Classic,The Hawaiian Pizza,M
10.50,1.00,1,2015-04-02,Apr,Thu,Evening,Classic,The Hawaiian Pizza,S
16.75,1.00,1,2015-04-02,Apr,Thu,Evening,Chicken,The Barbecue Chicken Pizza,M
20.50,1.00,1,2015-04-02,Apr,Thu,Evening,Classic,The Classic Deluxe Pizza,L
16.50,1.00,1,2015-04-02,Apr,Thu,Evening,Supreme,The Italian Supreme Pizza,M
18.50,1.00,1,2015-04-02,Apr,Thu,Evening,Veggie,The Five Cheese Pizza,L
12.50,1.00,1,2015-04-02,Apr,Thu,Late Night,Supreme,The Pepper Salami Pizza,S
20.50,1.00,1,2015-04-02,Apr,Thu,Late Night,Classic,The Napolitana Pizza,L
16.00,1.00,1,2015-04-02,Apr,Thu,Late Night,Veggie,The Mexicana Pizza,M
16.25,1.00,1,2015-05-02,May,Sat,Afternoon,Supreme,The Sicilian Pizza,M
20.50,1.00,1,2015-05-02,May,Sat,Afternoon,Classic,The Napolitana Pizza,L
20.50,1.00,1,2015-05-02,May,Sat,Afternoon,Classic,The Italian Capocollo Pizza,L
16.00,1.00,1,2015-05-02,May,Sat,Afternoon,Classic,The Italian Capocollo Pizza,M
16.00,1.00,1,2015-05-02,May,Sat,Afternoon,Veggie,The Mexicana Pizza,M
12.00,1.00,1,2015-05-02,May,Sat,Afternoon,Veggie,The Green Garden Pizza,S
14.75,1.00,1,2015-05-02,May,Sat,Afternoon,Veggie,The Four Cheese Pizza,M
20.25,1.00,1,2015-05-02,May,Sat,Afternoon,Veggie,The Spinach and Feta Pizza,L
16.25,1.00,1,2015-05-02,May,Sat,Afternoon,Supreme,The Calabrese Pizza,M
13.25,1.00,1,2015-05-02,May,Sat,Afternoon,Classic,The Hawaiian Pizza,M
17.95,1.00,1,2015-05-02,May,Sat,Afternoon,Veggie,The Four Cheese Pizza,L
14.50,1.00,1,2015-05-02,May,Sat,Evening,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",M
20.75,1.00,1,2015-05-02,May,Sat,Evening,Chicken,The Barbecue Chicken Pizza,L
20.50,1.00,1,2015-05-02,May,Sat,Evening,Classic,The Classic Deluxe Pizza,L
12.00,1.00,1,2015-05-02,May,Sat,Evening,Classic,The Classic Deluxe Pizza,S
20.50,1.00,1,2015-05-02,May,Sat,Evening,Classic,The Napolitana Pizza,L
16.50,1.00,1,2015-05-02,May,Sat,Evening,Supreme,The Prosciutto and Arugula Pizza,M
10.50,1.00,1,2015-05-02,May,Sat,Evening,Classic,The Hawaiian Pizza,S
20.25,1.00,1,2015-05-02,May,Sat,Evening,Supreme,The Calabrese Pizza,L
12.00,1.00,1,2015-05-02,May,Sat,Evening,Classic,The Classic Deluxe Pizza,S
20.75,1.00,1,2015-06-02,Jun,Tue,Afternoon,Supreme,The Italian Supreme Pizza,L
20.75,1.00,1,2015-06-02,Jun,Tue,Afternoon,Chicken,The Barbecue Chicken Pizza,L
20.50,1.00,1,2015-06-02,Jun,Tue,Afternoon,Classic,The Napolitana Pizza,L
23.65,1.00,1,2015-06-02,Jun,Tue,Afternoon,Supreme,The Brie Carre Pizza,S
13.25,1.00,1,2015-06-02,Jun,Tue,Afternoon,Classic,The Hawaiian Pizza,M
12.50,1.00,1,2015-06-02,Jun,Tue,Afternoon,Classic,The Pepperoni Pizza,M
20.25,1.00,1,2015-06-02,Jun,Tue,Afternoon,Veggie,The Spinach and Feta Pizza,L
12.00,1.00,1,2015-06-02,Jun,Tue,Afternoon,Classic,The Big Meat Pizza,S
20.75,1.00,1,2015-06-02,Jun,Tue,Afternoon,Supreme,The Spinach Supreme Pizza,L
12.00,1.00,1,2015-06-02,Jun,Tue,Afternoon,Classic,The Napolitana Pizza,S
16.00,1.00,1,2015-06-02,Jun,Tue,Afternoon,Veggie,The Green Garden Pizza,M
20.25,1.00,1,2015-06-02,Jun,Tue,Afternoon,Supreme,The Sicilian Pizza,L
16.75,1.00,1,2015-06-02,Jun,Tue,Evening,Chicken,The Thai Chicken Pizza,M
12.25,1.00,1,2015-06-02,Jun,Tue,Evening,Supreme,The Sicilian Pizza,S
12.75,1.00,1,2015-06-02,Jun,Tue,Evening,Chicken,The Thai Chicken Pizza,S
20.75,1.00,1,2015-06-02,Jun,Tue,Evening,Chicken,The California Chicken Pizza,L
16.50,1.00,1,2015-06-02,Jun,Tue,Evening,Veggie,The Spinach Pesto Pizza,M
20.25,1.00,1,2015-07-02,Jul,Thu,Afternoon,Supreme,The Sicilian Pizza,L
20.75,1.00,1,2015-07-02,Jul,Thu,Afternoon,Supreme,The Spicy Italian Pizza,L
16.75,1.00,1,2015-07-02,Jul,Thu,Afternoon,Chicken,The Thai Chicken Pizza,M
12.50,1.00,1,2015-07-02,Jul,Thu,Afternoon,Veggie,The Spinach Pesto Pizza,S
12.00,1.00,1,2015-07-02,Jul,Thu,Evening,Veggie,The Spinach and Feta Pizza,S
16.00,1.00,1,2015-07-02,Jul,Thu,Evening,Classic,The Classic Deluxe Pizza,M
12.25,1.00,1,2015-07-02,Jul,Thu,Evening,Supreme,The Sicilian Pizza,S
16.75,1.00,1,2015-07-02,Jul,Thu,Evening,Chicken,The Thai Chicken Pizza,M
16.00,1.00,1,2015-07-02,Jul,Thu,Evening,Veggie,The Vegetables + Vegetables Pizza,M
16.50,1.00,1,2015-07-02,Jul,Thu,Evening,Supreme,The Soppressata Pizza,M
20.25,1.00,1,2015-07-02,Jul,Thu,Evening,Veggie,The Spinach and Feta Pizza,L
16.00,1.00,1,2015-07-02,Jul,Thu,Evening,Veggie,The Vegetables + Vegetables Pizza,M
17.95,1.00,1,2015-07-02,Jul,Thu,Evening,Veggie,The Four Cheese Pizza,L
9.75,1.00,1,2015-07-02,Jul,Thu,Evening,Classic,The Pepperoni Pizza,S
16.75,1.00,1,2015-07-02,Jul,Thu,Evening,Chicken,The Chicken Alfredo Pizza,M
12.00,1.00,1,2015-07-02,Jul,Thu,Evening,Veggie,The Mexicana Pizza,S
16.00,1.00,1,2015-07-02,Jul,Thu,Evening,Classic,The Classic Deluxe Pizza,M
16.00,1.00,1,2015-07-02,Jul,Thu,Evening,Classic,The Italian Capocollo Pizza,M
9.75,1.00,1,2015-07-02,Jul,Thu,Evening,Classic,The Pepperoni Pizza,S
20.75,1.00,1,2015-07-02,Jul,Thu,Evening,Supreme,The Prosciutto and Arugula Pizza,L
20.75,1.00,1,2015-07-02,Jul,Thu,Late Night,Supreme,The Spicy Italian Pizza,L
20.50,1.00,1,2015-08-02,Aug,Sun,Afternoon,Classic,The Greek Pizza,L
12.50,1.00,1,2015-08-02,Aug,Sun,Afternoon,Classic,The Pepperoni Pizza,M
12.50,1.00,1,2015-08-02,Aug,Sun,Afternoon,Supreme,The Prosciutto and Arugula Pizza,S
16.75,1.00,1,2015-08-02,Aug,Sun,Afternoon,Chicken,The Barbecue Chicken Pizza,M
12.00,1.00,1,2015-08-02,Aug,Sun,Afternoon,Classic,The Big Meat Pizza,S
16.75,1.00,1,2015-08-02,Aug,Sun,Evening,Chicken,The Barbecue Chicken Pizza,M
20.75,1.00,1,2015-08-02,Aug,Sun,Evening,Supreme,The Pepper Salami Pizza,L
10.50,1.00,1,2015-08-02,Aug,Sun,Evening,Classic,The Hawaiian Pizza,S
12.00,1.00,1,2015-08-02,Aug,Sun,Evening,Classic,The Big Meat Pizza,S
16.75,1.00,1,2015-08-02,Aug,Sun,Evening,Chicken,The Thai Chicken Pizza,M
16.25,1.00,1,2015-08-02,Aug,Sun,Late Night,Supreme,The Sicilian Pizza,M
12.50,1.00,1,2015-08-02,Aug,Sun,Late Night,Supreme,The Prosciutto and Arugula Pizza,S
16.00,1.00,1,2015-09-02,Sep,Wed,Morning,Veggie,The Mexicana Pizza,M
25.50,1.00,1,2015-09-02,Sep,Wed,Morning,Classic,The Greek Pizza,XL
20.25,1.00,1,2015-09-02,Sep,Wed,Afternoon,Supreme,The Sicilian Pizza,L
17.95,1.00,1,2015-09-02,Sep,Wed,Afternoon,Veggie,The Four Cheese Pizza,L
20.25,1.00,1,2015-09-02,Sep,Wed,Afternoon,Supreme,The Sicilian Pizza,L
16.50,1.00,1,2015-09-02,Sep,Wed,Afternoon,Supreme,The Italian Supreme Pizza,M
16.75,1.00,1,2015-09-02,Sep,Wed,Afternoon,Veggie,The Italian Vegetables Pizza,M
16.75,1.00,1,2015-09-02,Sep,Wed,Afternoon,Chicken,The Southwest Chicken Pizza,M
12.00,1.00,1,2015-09-02,Sep,Wed,Afternoon,Classic,The Big Meat Pizza,S
12.50,1.00,1,2015-09-02,Sep,Wed,Afternoon,Classic,The Pepperoni Pizza,M
20.75,1.00,1,2015-09-02,Sep,Wed,Afternoon,Supreme,The Pepper Salami Pizza,L
16.75,1.00,1,2015-09-02,Sep,Wed,Afternoon,Veggie,The Italian Vegetables Pizza,M
16.50,1.00,1,2015-09-02,Sep,Wed,Evening,Supreme,The Prosciutto and Arugula Pizza,M
16.75,1.00,1,2015-09-02,Sep,Wed,Evening,Chicken,The Barbecue Chicken Pizza,M
20.75,1.00,1,2015-09-02,Sep,Wed,Evening,Supreme,The Spicy Italian Pizza,L
10.50,1.00,1,2015-09-02,Sep,Wed,Evening,Classic,The Hawaiian Pizza,S
16.00,1.00,1,2015-09-02,Sep,Wed,Evening,Veggie,The Vegetables + Vegetables Pizza,M
12.50,1.00,1,2015-09-02,Sep,Wed,Evening,Veggie,The Spinach Pesto Pizza,S
20.75,1.00,1,2015-10-02,Oct,Fri,Morning,Chicken,The Barbecue Chicken Pizza,L
12.00,1.00,1,2015-10-02,Oct,Fri,Morning,Classic,The Napolitana Pizza,S
12.25,1.00,1,2015-10-02,Oct,Fri,Afternoon,Supreme,The Sicilian Pizza,S
20.25,1.00,1,2015-10-02,Oct,Fri,Afternoon,Veggie,The Spinach and Feta Pizza,L
12.00,1.00,1,2015-10-02,Oct,Fri,Afternoon,Veggie,The Green Garden Pizza,S
12.00,1.00,1,2015-10-02,Oct,Fri,Afternoon,Veggie,The Spinach and Feta Pizza,S
20.75,1.00,1,2015-10-02,Oct,Fri,Afternoon,Chicken,The Southwest Chicken Pizza,L
21.00,1.00,1,2015-10-02,Oct,Fri,Afternoon,Veggie,The Italian Vegetables Pizza,L
24.50,2.00,1,2015-10-02,Oct,Fri,Afternoon,Supreme,The Sicilian Pizza,S
20.75,1.00,1,2015-10-02,Oct,Fri,Evening,Supreme,The Soppressata Pizza,L
12.75,1.00,1,2015-10-02,Oct,Fri,Evening,Veggie,The Italian Vegetables Pizza,S
12.00,1.00,1,2015-10-02,Oct,Fri,Evening,Classic,The Big Meat Pizza,S
12.00,1.00,1,2015-10-02,Oct,Fri,Evening,Veggie,The Mediterranean Pizza,S
16.00,1.00,1,2015-10-02,Oct,Fri,Evening,Veggie,The Spinach and Feta Pizza,M
12.50,1.00,1,2015-10-02,Oct,Fri,Evening,Supreme,The Soppressata Pizza,S
20.75,1.00,1,2015-10-02,Oct,Fri,Evening,Chicken,The Barbecue Chicken Pizza,L
23.65,1.00,1,2015-10-02,Oct,Fri,Evening,Supreme,The Brie Carre Pizza,S
12.50,1.00,1,2015-10-02,Oct,Fri,Late Night,Supreme,The Italian Supreme Pizza,S
17.95,1.00,1,2015-11-02,Nov,Mon,Morning,Veggie,The Four Cheese Pizza,L
20.50,1.00,1,2015-11-02,Nov,Mon,Afternoon,Classic,The Classic Deluxe Pizza,L
18.50,1.00,1,2015-11-02,Nov,Mon,Afternoon,Veggie,The Five Cheese Pizza,L
16.50,1.00,1,2015-11-02,Nov,Mon,Afternoon,Supreme,The Italian Supreme Pizza,M
20.75,1.00,1,2015-11-02,Nov,Mon,Afternoon,Chicken,The Chicken Alfredo Pizza,L
12.00,1.00,1,2015-11-02,Nov,Mon,Afternoon,Classic,The Classic Deluxe Pizza,S
